,id,hari,tanggal,bulan,tahun,judul,kota,label,penulis,deskripsi
24,6638573,Senin,27,3,2023,Tolong! Jalan Dago Giri Bandung Rusak Parah,Bandung,detikJabar,Wisma Putra," Jalan Dago Giri yang menjadi penghubung Kabupaten Bandung Barat dan Kota Bandung mengalami kerusakan yang cukup parah. Jalur sepanjang 5 kilometer itu disebut warga belum tersentuh perbaikan.""Sudah lima tahun tidak diperbaiki,"" kata Epry warga yang kerap melintas di jalur tersebut via pesan singkat kepada detikJabar, Minggu (26/3/2023).Baca juga: Bahaya! Lubang di Jalan Dago Bandung Bikin GregetanKarena kerusakan di jalan itu cukup parah, tak jarang kecelakaan lalu lintas terjadi di jalan itu. ""Kondisi tersebut sering mengakibatkan kecelakaan yang didominasi kendaraan roda dua, karena lubang pada jalan dengan kedalaman sekitar 20"
25,6639167,Senin,27,3,2023,"Kecelakaan Lalin Kerap Terjadi Saat Mudik, Begini Tips Menghindarinya",Jakarta,detikFinance,Almadinah Putri Brilian," Kecelakaan lalu lintas (lalin) kerap terjadi di mana saja, baik di jalan tol maupun di jalan biasa. Hal itu membuat kita harus lebih hati"
26,6639173,Minggu,26,3,2023,"2 Pelajar SMP Boncengan Motor Tabrak Truk di Parepare, 1 Orang Tewas",Parepare,detikSulsel,Muhclis Abduh," Mobil truk di Parepare, Sulawesi Selatan (Sulsel) bertabrakan dengan dua pelajar SMP yang mengendarai sepeda motor. Kecelakaan tersebut mengakibatkan satu pengendara motor tewas, sedangkan sopir truk melarikan diri.""Iya, tadi terjadi kecelakaan lalu lintas antara sepeda motor yang bertabrakan dengan mobil dump truk. Korban pelajar SMP semua,"" ungkap Kasat Lantas Polres Parepare, AKP M Arafah kepada detikSulsel, Minggu (26/3/2023).Kecelakaan maut tersebut terjadi di Jalan Jendral Muh Yusuf, Kelurahan Lemoe, Kecamatan Bacukiki, Parepare pada Minggu (26/3) sekitar pukul 09.45 wita. Awalnya, motor yang dikendarai MR (14) berboncengan dengan MH (14) bergerak dari arah Lapangan Lemoe ke Jalan Jenderal Muh Yusuf.                Sementara dari arah sebaliknya melaju sebuah dump truk. Saat di tikungan, truk dan motor itu pun berpapasan hingga sulit menghindar.""Motor hendak melintas di jalan menikung kemudian bertabrakan dengan mobil dump truk dari arah berlawan,"" tuturnya.Akibat tabrakan tersebut, MH meninggal dunia di TKP akibat luka terbuka pada kepala. Adapun MR sempat dilarikan ke rumah sakit akibat patah tulang kaki kanan dan luka terbuka di kepala.""Satu korban meninggal di tempat (MH), sementara yang korban lainnya (MR) sementara dibawa ke RS Andi Makkasau untuk mendapat perawatan sebab tak sadarkan diri,"" jelas Arafah.Baca juga: Momen Warga di Parepare Khusyuk Salat Tarawih di Tengah Guyuran HujanPolisi yang tiba di lokasi langsung mengamankan TKP beserta barang bukti 1 unit sepeda motor. Sementara truk beserta sopir belum diketahui keberadaannya lantaran kabur usai kejadian.""Mobil truk yang tidak diketahui nomor polisinya belum melaporkan diri ke kepolisian setelah kecelakaan lalu lintas terjadi (kabur)"" paparnya.Arafah berharap agar sopir truk segera menyerahkan diri ke polisi. Sehingga proses pemeriksaan lebih lanjut bisa dilakukan.""Kita sedang mencari identitas pemilik truk dan berharap pelaku datang ke kantor melapor untuk kita lakukan proses pemeriksaan lebih lanjut,"" jelasnya.Simak Video ""Kecelakaan Maut di Tol Cipali, 2 Orang Tewas""[Gambas:Video 20detik](sar/urw)kecelakaan lakalantas motor tabrak truk parepare sulsel"
27,6639018,Minggu,26,3,2023,Ngeri! Setiap Jam Ada 3-4 Orang Meninggal di Jalan Raya,Jakarta,detikOto,Rangga Rahadiansyah," Angka kematian akibat kecelakaan lalu lintas masih tinggi. Setiap tahunnya, rata"
28,6639007,Minggu,26,3,2023,Polisi di Soppeng Sita 11 Motor Balap Liar saat Ramadan,Soppeng,detikSulsel,Agung Pramono," Polisi di Kabupaten Soppeng, Sulawesi Selatan (Sulsel) menyita 11 unit sepeda motor usai merazia balapan liar saat bulan Ramadan. Para pemilik kendaraan hanya bisa mengambil kendaraannya setelah 3 bulan.""Kami menindak sebanyak 11 unit kendaraan roda dua. Semua kendaraan langsung diamankan di Mapolres Soppeng,"" ungkap Kasat Lantas Polres Soppeng AKP Saharuna kepada detikSulsel, Minggu (26/3/2023).Aksi balap liar ini terjadi di Desa Timusu, Kecamatan Liliriaja, Minggu (26/3) sekitar pukul 02.00 Wita. Satuan Lalu Lintas Polres Soppeng bergerak cepat menindak puluhan motor tersebut.                Saharuna mengatakan, razia balapan liar itu sebagai upaya menjaga keamanan dan ketertiban warga selama bulan suci Ramadan 1444 H. Apalagi balapan liar dianggap sangat meresahkan masyarakat.""Kegiatan ini berupaya menanggapi keluhan masyarakat tentang seringnya terjadi kegiatan balapan liar,"" papar Saharuna.Baca juga: Kesal Ibunya Kerap Dianiaya, Pemuda di Soppeng Bunuh Ayah Tiri saat TidurMenurutnya, balapan liar tidak hanya membahayakan pengendaranya saja. Namun juga mengancam nyawa pengguna jalan.""Hal ini dapat mengakibatkan kecelakaan bagi pengguna jalan. Bahkan mengancam juga nyawa pengendara lain,"" sebutnya.Saharuna berharap razia ini dapat mengurangi risiko kecelakaan dan tidak menggangu aktivitas warga dalam melaksanakan ibadah selama bulan suci Ramadan. Polisi juga akan menindak tegas para pelaku balap liar.""Sesuai perintah pimpinan, motor yang diamankan 3 bulan baru bisa keluar. Selain itu ada denda tilang maksimal,"" jelasnya.Simak Video ""Kondo Jadi Buruan Pencinta Kuliner saat Ramadan""[Gambas:Video 20detik](sar/hmw)razia balap liar balap liar di soppeng ramadan 2023 soppeng sulsel"
29,6638898,Minggu,26,3,2023,"Dialami Hermanto Dardak sampai Syabda Perkasa, Ngerinya Tabrak Belakang Truk",Jakarta,detikOto,Rangga Rahadiansyah," Kecelakaan tabrak belakang truk menjadi kecelakaan tragis beberapa waktu belakangan ini. Bahkan, kecelakaan seperti itu memakan korban jiwa.Beberapa di antaranya adalah kecelakaan yang menewaskan mantan Wakil Menteri Pekerjaan Umum Hermanto Dardak serta yang terbaru kecelakaan pebulutangkis muda Syabda Perkasa Belawa. Kecelakaan yang melibatkan kedua figur publik itu terbilang kecelakaan nahas karena menabrak bagian belakang truk.""Dalam kurun setahun terakhir ini, setidaknya ada dua tokoh di negeri ini meninggal dunia di jalan tol, karena menabrak belakang truk. Kecelakaan lalu lintas yang menimpa mantan Wakil Menteri Pekerjaan Umum Hermanto Dardak jadi pengingat betapa pentingnya memastikan pengemudi dalam kondisi prima. Fasilitas pencegah fatalitas kecelakaan juga diperlukan. Kemudian, pebulutangkis Syabda Perkasa Belawa meninggal dalam kecelakaan lalu lintas di Tol Pemalang"
30,6638283,Minggu,26,3,2023,Sikap Tegas Polisi Tangani Balap Liar di Sulawesi saat Bulan Ramadan,Makassar,detikSulsel,Tim detikSulsel,"  Polisi akan menangani aksi balap liar di Sulawesi secara tegas yang marak terjadi selama bulan Ramadan. Pelaku balap liar dipastikan tidak akan mendapatkan asuransi jiwa jika kecelakaan dan motor yang digunakan akan disita.""Untuk laka (kecelakaan) balap liar, kami pastikan di laporan polisi kami mencantumkan balap liar sehingga tidak akan mendapatkan asuransi jiwa karena sengaja mencelakai diri sendiri, tapi korban yang ditabrak dan tidak terlibat balap liar tetap kami sampaikan korban yang patut disantuni,"" kata Kasat Lantas Polrestabes Makassar AKBP Zulanda kepada detikSulsel, Sabtu (25/3/2023).Zulanda mengatakan pihaknya akan terus menindak pelaku balap liar di Makassar. Hingga hari ketiga Ramadan, pihaknya telah mengamankan 3 motor yang digunakan pelaku balap liar.                ""Baru 3 (motor yang sudah diamankan) kemarin yang benar"
31,6638124,Sabtu,25,3,2023,"Pegawai PN Jakbar Kecelakaan di Tangerang, Ada Luka Sobek di Bahu",Jakarta,detikNews,Kadek Melda Luxiana," Seorang pegawai Pengadilan Negeri (PN) Jakarta Barat (Jakbar), Manga Raja Indra Hakim Nasution mengalami kecelakaan di Tangerang. Manga Raja kecelakaan saat mengendarai sepeda motor.Teman kerja korban, Nuswantoro mengungkapkan awalnya menerima telepon dari polisi terkait kecelakaan yang dialami Manga Raja. Dia mengatakan saat itu Manga Raja sudah berada di rumah sakit.""Saya dapet info dari Polisi, 'Kenal dengan Pak Indra?' 'Indra siapa ya mas?' 'Ini Mas Indra alami kecelakaan di Tangerang'. Lukanya cukup parah di RSUD Tangrang, tidak diterima karena lukanya seperti itu lalu dioper ke Siloam,"" kata Nuswantoro menirukan percakapan saat dihubungi detikcom, Sabtu (25/3/2023).                Baca juga: Disebut Makin Akrab Dengan AHY, Anies: Dari Dulu Memang Begini AdanyaNuswantoro mulanya ragu, dia khawatir jika info yang didapatnya merupakan modus penipuan. Polisi kemudian mengirim foto kondisi Raja kepada Nuswantoro dan benar orang yang disebut sebagai Indra adalah Raja.""Coba kalau ada fotonya kirim ke saya takut salah. Kan sekarang banyak penipuan, makanya saya harus meyakinkan seperti apa. Trus langsung kirim gambar dan kasih tahu kondisi Raja. Ternyata saya cek Raja, betul itu nggak tahunya namanya itu Raja, Mangga Raja Indra Hakim Nasution,"" ujarnya.Nuswantoro menuturkan polisi yang menghubungi dirinya merupakan saudara Raja. Karena ponsel milik Raja tidak bisa dibuka, akhirnya saudara Raja menghubungi Polres Jakarta Barat (Jakbar) untuk menginfokan dan mencari kontak pegawai PN Jakbar yang bisa dihubungi.""Ternyata polisi yang menghubungi saya itu saudaranya sendiri, dinas di bandara menghubungi Polres Jakbar, ada yang kenal nggak karyawan Pengadilan, dikasih lah nomor saya itu jadi dihubungi saya,"" tuturnya.Nuswantoro mengatakan awalnya Raja diduga menjadi korban pembegalan lantaran ada luka di bahu kiri dekat leher korban yang panjang seperti luka bacokan. Namun barang dan kendaraan korban masih utuh tidak ada yang hilang.Baca juga: Azas Tigor Balas PDIP dan PKS yang Kritik Pengangkatannya Jadi Komisaris LRT""Awalnya orang berprediksi itu korban begal. Kalau pembegalan kan mesti ada barang yang hilang. Jadi barang"
32,6638037,Sabtu,25,3,2023,Polisi Ungkap Pelanggaran Remaja Tabrak Vito hingga Tewas di Semarang,Semarang,detikJateng,Angling Adhitya Purbaya,"  K (15), remaja pengendara motor Yamaha R25 yang menabrak pemotor, Vito Raditya (18), hingga tewas melakukan beberapa dugaan pelanggaran lalu lintas saat kejadian. Polrestabes Semarang masih mengusut kasus kecelakaan itu.K saat kejadian pada 8 Maret lalu mengendarai motor R25 memboncengkan teman perempuannya. Polisi memproses kasus itu salah satunya dengan memeriksa rekaman kamera CCTV.Wakapolrestabes Semarang AKBP Yuswanto Ardi menjelaskan beberapa pelanggaran yang terlihat dalam CCTV. Pertama yaitu K berkendara diduga melebihi batas kecepatan rata"
33,6638023,Sabtu,25,3,2023,"Braakk! 2 Remaja Trenggalek Kecelakaan Motor di Tulungagung, 1 Orang Tewas",Tulungagung,detikJatim,Adhar Muttaqin, Dua remaja asal Trenggalek mengalami kecelakaan lalu lintas di wilayah Tulungagung. Seorang korban meninggal dan satu korban lain mengalami luka
34,6637791,Sabtu,25,3,2023,"Catat, 5 Jalan di Gresik Ini Sering Padat Jelang Buka Puasa",Gresik,detikJatim,Jemmi Purwodianto," Menjadi salah satu kota industri di Jawa Timur, kemacetan jadi hal lumrah di Gresik. Beberapa titik kemacetan sering kali dijumpai. Terlebih saat"
35,6637034,Sabtu,25,3,2023,"H-7 Lebaran, Polisi Bakal Batasi Truk Lewat Jalan Maros-Bone di Camba",Maros,detikSulsel,Agung Pramono," Polisi bakal membatasi truk yang melintas di wilayah Camba, Jalan Poros Maros"
36,6636887,Sabtu,25,3,2023,"Kuota Mudik Gratis Jakarta-Semarang Lewat Laut Masih Ada, Langsung Daftar",Jakarta,detikFinance,Ilyas Fadilah, Kementerian Perhubungan (Kemenhub) menyediakan program mudik gratis Jakarta
37,6636835,Jumat,24,3,2023,"Tabrakan Motor di Wajo gegara Lawan Arus Lalin, 2 Pengendara Luka",Wajo,detikSulsel,Agung Pramono," Dua sepeda motor terlibat tabrakan di Kabupaten Wajo, Sulawesi Selatan (Sulsel) usai melawan arus lalu lintas (lalin). Akibatnya, 2 pengendara mengalami luka"
38,6636453,Jumat,24,3,2023,"Truk Tangki di Boyolali Tabrak Pohon hingga Tumbang, Timpa Mobil-Pemotor",Boyolali,detikJateng,Jarmaji, Satu unit truk tangki Pertamina bermuatan 16 ribu liter Pertalite menabrak teras warung dan pohon di pinggir jalan Solo
39,6636082,Jumat,24,3,2023,Truk Kopi Terguling di Tanjakan Naga Lembang,Bandung,detikJabar,Whisnu Pradana," Satu unit truk boks bermuatan kopi mengalami kecelakaan tunggal di Jalan Pagermaneuh, Lembang, Kabupaten Bandung Barat (KBB) pada Jumat (24/3/2023) sekitar pukul 14.30 WIB.Truk boks dengan nomor polisi L 8351 AF yang dikemudikan oleh Hendik Purwanto (25) asal Jombang, itu terguling sehingga menutupi badan jalan penghubung Bandung menuju Lembang via Ciumbuleuit.""Betul kami terima laporan truk boks mengalami kecelakaan tunggal di Jalan Pagermaneuh, Pagerwangi. Saat ini posisi truk masih melintang sehingga menghambat arus lalu lintas,"" ujar Kanit Laka Lantas Polsek Lembang AKP Asep Ratman saat dihubungi.                Baca juga: Sapi Perah di Lembang Positif LSD, Langsung Dipotong MatiAsep mengatakan penyebab truk tersebut mengalami kecelakaan diduga karena truk tidak kuat menanjak di jalan yang memiliki kontur menanjak ekstrem itu ditambah pengemudi tidak menguasai medan.""Truk melaju dari arah Punclut menuju Lembang, saat di TKP truk tidak kuat menanjak dan pengemudi kurang hati"
40,6636038,Jumat,24,3,2023,"2 Truk Kontainer Melintang di Tol Satelit Dievakuasi, Arus Lalin Mencair",Surabaya,detikJatim,Deny Prastyo," Dua truk kontainer mengalami kecelakaan dan melintang di tol Satelit km 8.400. Kedua truk tersebut telah dievakuasi dan arus lalin mulai mencair.Kanit PJR Jatim II AKP Ega Prayudi mengatakan kecelakaan itu melibatkan dua truk kontainer bernopol B 9568 PM dan L 9590 UD serta sebuah dump truk bernopol B 9351 PDC. Kecelakaan berawal saat truk bernopol B 9568 PM selip dan menabrak pembatas jalan di lajur B atau Waru mengarah ke Perak.Baca juga: Dua Truk Kontainer Melintang Kecelakaan di Tol Satelit, Lalin Macet Total""Sehingga pengemudi tidak dapat menguasai kendaraan yang berakibat kecelakaan menabrak barrier atau pembatas tengah sehingga ekor dari kendaraan tersebut melintang di lajur,"" ungkap Ega kepada detikJatim, Jumat (24/3/2023).                Ternyata dua truk di belakang truk pertama tidak dapat melakukan pengereman sehingga menabrak truk pertama. Ega memastikan tiga pengemudi truk selamat.Baca juga: Mobil Listrik Tabrak 3 Warung di Pasar Pucang, Sopir Ngaku Salah Injak GasDan saat ini dua truk kontainer sedang dalam penanganan menunggu mobil derek. Sedangkan satu unit lainnya sudah dievakuasi ke kawasan Satelit. Arus lalu lintas mlai mencari dengan upaya evakuasi yang terus berjalan. Simak Video ""Berikut Daftar 21 Korban Kecelakaan Maut di Tol Boyolali""[Gambas:Video 20detik](dnp/iwd)tol satelit perak kecelakaan tol pjr jatim 2 truk kecelakaan di tol"
41,6634829,Jumat,24,3,2023,Kenapa di Jalan Suka Ada Macet Tanpa Sebab? Ternyata Ini Jawabannya,Jakarta,detikOto,Rangga Rahadiansyah," Mungkin kamu sering ketemu jalan macet tapi penyebabnya tidak jelas kenapa. Hal itu kerap terjadi di jalan tol ketika lalu lintas sedang ramai. Macet tanpa penyebab ini disebut dengan istilah phantom traffic jam.Biasanya, kemacetan ada penyebabnya seperti kecelakaan, perbaikan jalan, atau penyempitan jalan. Namun, ada juga kemacetan tanpa alasan yang jelas. Mungkin kamu sering mengalami macet tanpa alasan tersebut di jalan tol.Dikutip Science ABC, percaya atau tidak kemacetan tanpa sebab atau phantom traffic jam ini disebabkan oleh satu pengemudi yang seharusnya tidak perlu menginjak rem.                Baca juga: Jakarta Kota Termacet ke"
42,6634575,Kamis,23,3,2023,"Libur Awal Ramadhan-Cuti Bersama, Lalu Lintas di Kota Wisata Batu Landai",Kota Batu,detikJatim,M Bagus Ibrahim, Lalu lintas keluar masuk Kota Batu selama momen libur hari raya nyepi 22
43,6634036,Kamis,23,3,2023,"Mobil Listrik Tabrak 3 Warung di Pasar Pucang, Sopir Ngaku Salah Injak Gas",Surabaya,detikJatim,Deny Prastyo," Tiga warung gerobak makan di Pasar Pucang Anom ringsek ditabrak Nissan Kicks yang nyelonong. Tiga orang menjadi korban dalam kejadian itu.Mahmud salah satu petugas parkir di lokasi kejadian mengatakan Nissan Kicks bernopol L 1027 ACO yang dikendarai oleh seorang perempuan itu menabrak warung dan juga pembeli.""Arahnya dari TL sana, kemudian brakkk... nabrak mobil Panther, lalu buanter nabrak warung. Mejanya hancur. Ada orang tua waktu ngopi, kakinya terluka kena patahan kursi,"" ujar Mahmud kepada detikJatim, Kamis (23/3/2023).                Baca juga: Tragedi Mudik Ramadhan: Buruh Tewas Tertabrak KA Saat Hampir Sampai RumahWarung gerobak yang tertabrak mobil (Foto: Istimewa)Fujianti pemilik warung yang kena tabrak mengatakan akibat kejadian itu dia tersiram air panas. Air panas itu mengenai punggungnya karena warungnya tertabrak mobil.""Iya di sini mbolak"
44,6633728,Kamis,23,3,2023,"Tips Aman Buka Puasa di Jalan, Apa yang Perlu Disiapkan?",Jakarta,detikHealth,Jihaan Khoirunnissa," Ada beberapa hal yang membuat kita harus berbuka puasa di jalan. Misalnya karena aktivitas bekerja yang padat serta kondisi jalanan yang macet.Mengingat buka puasa harus disegerakan setelah mendengar azan Magrib, jangan sampai kita berbuka puasa seadanya tanpa memerhatikan kualitas makanan dan minuman yang dipilih. Hal ini penting untuk menjaga tubuh tetap fit di awal bulan Ramadan. Sebab selama berpuasa kondisi imunitas tubuh cenderung menurun lantaran masih dalam tahap beradaptasi.Untuk itulah penting untuk memerhatikan kualitas asupan saat berbuka puasa. Berikut beberapa hal yang perlu dilakukan ketika harus berbuka puasa di perjalanan.                â Lakukan AntisipasiLangkah antisipasi perlu disiapkan, terutama bagi Anda yang memiliki mobilitas yang tinggi. Misalnya dengan membawa kurma di wadah kecil. Seperti yang kita ketahui, kurma memiliki kandungan gula alami yang dapat memberikan energi serta mineral seperti kalium dan serat.Baca juga: 1 Ramadan 1444 H Jatuh pada 23 Maret, Ini 7 Tips Agar Tetap Bugar Selama PuasaTak kalah penting, jangan lupa siapkan air mineral Le Minerale di dalam tas atau mobil Anda. Tak Cuma untuk menghilangkan rasa haus, tetapi air mineral yang harus dipilih sebaiknya dapat membantu mengembalikan kecukupan mineral dalam tubuh yang hilang saat beraktivitas selama puasa. Le Minerale yang mengandung mineral esensial tentu saja bisa memenuhi kebutuhan tersebut.Mengingat saat ini banyak sekali air mineral yang di pasaran, Anda tentu saja perlu memilih produk yang berkualitas, karena tidak semua air mineral sama. Selain mengandung mineral esensial yang bersumber dari mata air pegunungan terpilih dan disaring secara alami dari kedalaman 100 meter, air mineral Le Minerale juga terjamin higienis.Selain itu, Le Minerale juga memiliki keunggulan lainnya dibandingkan produk serupa. Hal ini dikarenakan adanya sistem perlindungan ganda dengan sistem kemasan yang termodifikasi dengan adanya 3 lapis proteksi pada kemasannya. Sebelum dibuka botol Le Minerale juga terasa lebih keras karena adanya teknologi khusus pada segel tutup botolnya.Segel khusus pada bagian tutup botol Le Minerale membuat Le Minerale lebih aman dan terjaga kehigienisannya, sehingga tidak memungkinkan adanya kotoran masuk ke dalam kemasan, dan juga tidak memungkinkan untuk dipalsukan.Dengan keunggulan ini, tentu Anda juga tidak perlu ragu ketika harus membelinya di pinggir jalan atau di mana pun. Karena dengan kemasan terproteksi, Le Minerale selalu terjamin aman dan bersih.â Hindari Buka Puasa Sambil BerkendaraAnda termasuk yang kerap membawa kendaraan pribadi ke tempat kerja? Jika ya, usahakan untuk menepikan kendaraan menjelang waktu azan Magrib tiba. Hal ini untuk menjamin keamanan Anda, karena menyetir sambil makan dan minum berpotensi menyebabkan kecelakaan. Terlihat sepele, namun nyatanya berkendara sambil makan dan minum bisa mengganggu konsentrasi Anda dalam berkendara.Baca juga: Bye"
