conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,80E+18;Fri Jun 21 15:30:02 +0000 2024;1737;Menonton permainan Timnas U16 tanpa beban dan ekspektasi tinggi 🇮🇩 Salah satu cari menikmati sepakbola level usia #FT https://t.co/ftRs7GDfLY;1,80E+18;https://pbs.twimg.com/media/GQm3jMDakAA1Aqf.jpg;;in;Indonesia;9;22;122;https://x.com/FT_IDN/status/1804174949512548576;1,29E+18;FT_IDN
1,80E+18;Fri Jun 21 12:59:53 +0000 2024;324;Outfit pink casual Bisa buat nonton konser timnas kuliah ngampus hangout dihapus meninggal super nyaman virgoun A Thread https://t.co/UpxMkT6yp9;1,80E+18;https://pbs.twimg.com/media/GQmVMA5akAMSi39.jpg;;in;Pati, Indonesia;0;1;73;https://x.com/Milawiyyah/status/1804137162348335559;7,41E+17;Milawiyyah
1,80E+18;Fri Jun 21 13:49:52 +0000 2024;477;'59 | 2-0 𝐆𝐎𝐎𝐎𝐎𝐎𝐎𝐎𝐎𝐎𝐎𝐋! 𝐄𝐕𝐀𝐍𝐃𝐑𝐀! ‣ #KitaGaruda ‣ #TimnasDay ‣ #TimnasIndonesiaMandiri https://t.co/liUPclNUZ1;1,80E+18;https://pbs.twimg.com/media/GQmgBEfb0AAffll.jpg;;cy;Indonesia;10;22;116;https://x.com/TimnasIndonesia/status/1804149740273307929;1,68E+18;TimnasIndonesia
1,80E+18;Mon Jun 17 02:15:45 +0000 2024;15;KSTP telah melakukan pelanggaran HAM yang sungguh luar biasa pada masyarakat sipil termasuk perempuan dan anak2 dgn bentuk pembunuhan dan pemerkosaan. Sehingga kejadian tsb telah menciptakan teror #TolakOPMPelanggarHAM #EURo2024 Idul Adha Timnas Pusat https://t.co/L85LmhVecQ;1,80E+18;https://pbs.twimg.com/media/GQPbYVka4AETkfn.jpg;;in;;0;5;15;https://x.com/Nidyna10/status/1802525508971950299;1,71E+18;Nidyna10
1,79E+18;Thu May 09 15:58:27 +0000 2024;19156; dukung timnas lagi gengs di kualifikasi piala dunia https://t.co/3BVaCwlrNn;1,79E+18;https://pbs.twimg.com/media/GNJhsRwbYAEaNlH.jpg;;in;Indonesia;316;330;1493;https://x.com/tanyarlfes/status/1788599422823383376;1371650588;tanyarlfes
1,80E+18;Wed Jun 19 04:45:08 +0000 2024;82; https://t.co/n5GEsvAFhy;1,80E+18;https://pbs.twimg.com/media/GQaQw8DaIAIgiiV.jpg;TimnasIndonesia;qme;Indonesia;5;5;15;https://x.com/TimnasIndonesia/status/1803287878275145995;1,68E+18;TimnasIndonesia
1,79E+18;Fri May 03 09:38:25 +0000 2024;21941;passion Nathan Tjoe-A-On saat membela timnas Indonesia U-23 vs. Iraq U-23 semalam class leader https://t.co/OUCRss1xGV;1,79E+18;https://pbs.twimg.com/ext_tw_video_thumb/1786308095712673792/pu/img/Ee6FGqJmPoFcJ0cw.jpg;;in;;380;284;3283;https://x.com/idextratime/status/1786329457214775341;1,22E+18;idextratime
1,80E+18;Sat Jun 22 13:36:28 +0000 2024;242;Kalo mereka U16 ini terus dan mau belajar pembinaan yg mempuni liga kelompok umur yg jelas. Kedepannya bukan hal yg mustahil opini dari @CoachJustinL persentase pemain lokal bisa naik bahkan melewati pemain diaspora di timnas nanti https://t.co/XaFKfXcBc1;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1804508718924775424/pu/img/A5kY30BOsMzwtxU4.jpg;;in;Highbury House;0;5;19;https://x.com/bintang_sp_/status/1804508756115677259;541792196;bintang_sp_
1,80E+18;Tue Jun 18 08:59:10 +0000 2024;3432;orang2 dgn nyamannya menghujat cuma grade B/C di eropa tapi dipuja puja disini seandainya kalian mikir pemain grade inipun lebih mumpuni dari pemain asli lokal. fyi dia pernah masuk team of the month bareng tijjani yg skrg masuk timnas pusat dan dianugerahi talent of the month https://t.co/f9HzKfhr81;1,80E+18;https://pbs.twimg.com/media/GQWBUSWagAAMtMV.jpg;;in;;125;64;452;https://x.com/itgurldyanne/status/1802989421773656128;1,67E+18;itgurldyanne
1,77E+18;Tue Mar 26 15:11:57 +0000 2024;14055;Timnas Indonesia dibawah Coach Shin Tae-yong: Push Rank FIFA: 2019-2020: 173 September 2021 : 164 Oktober 2021 : 164 Agustus 2022 : 155 Juli 2023 : 150 September 2023 : 147 Desember 2023: 146 Februari 2024: 142 Maret 2024: 135*Menunggu rilis resmi!! Pencapaian: Lolos Piala https://t.co/FHXWPtM0eJ;1,77E+18;https://pbs.twimg.com/media/GJmxGORbkAAvfCi.jpg;;in;Satelit ;163;377;2403;https://x.com/SiaranBolaLive/status/1772642652686856536;756534156;SiaranBolaLive
1,66E+18;Wed May 17 08:17:30 +0000 2023;6086;ขี้แพ้และนิสัยไม่ดี เขาชื่อ โจนาธาน เขมดี Bek Thailand Jonathan Khemde tertangkap 'membuang' maskot boneka Sea Games 2023 sekaligus medali peraknya seusai kalah dibantai Timnas Indonesia U-22 lewat skor 2-5 Selasa (16/5). Gitu amat ye bang kalo kalah. 555555-in aja deh. https://t.co/WYvOlN9Dm7;1,66E+18;https://pbs.twimg.com/media/FwUPB4daMAEb-Us.jpg;;in;;176;359;640;https://x.com/registaco/status/1658748565748064259;1,16E+18;registaco
1,80E+18;Wed Jun 19 02:33:53 +0000 2024;63;Mungkin inilah alasannya kenapa selama ini Fachri Husaini &amp;;;;;;;;;;;
1,80E+18;Sun Jun 23 02:11:00 +0000 2024;202;Enam pemain muda Persija mendapatkan panggilan tugas untuk bergabung ke Timnas U-20 proyeksi ASEAN U-19 Boys Championship 2024 plus AFC U-20 Asian Cup 2025 Qualifiers. Mereka akan bergabung dalam pemusatan latihan di Jakarta pada 23 Juni-10 Juli 2024. Good luck Young Tigers https://t.co/fx4lSoBibY;1,80E+18;https://pbs.twimg.com/media/GQuT2G2bUAAIp7i.jpg;;in;Jakarta;2;10;20;https://x.com/Persija_Jkt/status/1804698640654680274;452040746;Persija_Jkt
1,79E+18;Fri May 03 13:12:56 +0000 2024;10270; fomo bgt dulu sampe dibeliin baju timnas no punggung 17 yg banyak dijual di pinggir jalan https://t.co/ZL8Dr2G8Cw;1,79E+18;https://pbs.twimg.com/media/GMqCRYdbsAAlnMB.jpg;;in;Indonesia;719;895;465;https://x.com/tanyarlfes/status/1786383442458149049;1371650588;tanyarlfes
1,80E+18;Sat Jun 15 00:04:05 +0000 2024;1036; Thomas Müller &amp;;;;;;;;;;;
1,75E+18;Sun Jan 28 14:28:34 +0000 2024;15738;Terima kasih untuk dukungan tak kenal lelah dari Sobat Garuda kepada Timnas Indonesia sepanjang Piala Asia Qatar 2023 #KitaGaruda #BersamaGaruda #GarudaMendunia #GarudaDiPialaAsia #AsianCup2023 https://t.co/8U4uPLoiyz;1,75E+18;https://pbs.twimg.com/media/GE768-3acAAUusQ.jpg;;in;Indonesia;465;575;4784;https://x.com/TimnasIndonesia/status/1751613238301872552;1,68E+18;TimnasIndonesia
1,80E+18;Sun Jun 16 00:59:26 +0000 2024;2651;𝐏𝐄𝐍𝐆𝐀𝐌𝐀𝐓 𝐒𝐄𝐏𝐀𝐊 𝐁𝐎𝐋𝐀 𝐀𝐍𝐓𝐎𝐍 𝐒𝐀𝐍𝐉𝐎𝐘𝐎/𝐁𝐔𝐍𝐆 𝐉𝐎𝐘 𝐓𝐈𝐃𝐀𝐊 𝐌𝐄𝐋𝐈𝐇𝐀𝐓 𝐀𝐃𝐀𝐍𝐘𝐀 𝐒𝐄𝐉𝐀𝐑𝐀𝐇 𝐘𝐀𝐍𝐆 𝐃𝐈𝐁𝐔𝐀𝐓 𝐎𝐋𝐄𝐇 𝐓𝐈𝐌𝐍𝐀𝐒 𝐈𝐍𝐃𝐎𝐍𝐄𝐒𝐈𝐀🇮🇩 𝐄𝐑𝐀 𝐒𝐓𝐘. Timnas Indonesia🇮🇩 era Shin Tae-yong baru saja berhasil lolos ke https://t.co/DDC3Muv5EI;1,80E+18;https://pbs.twimg.com/media/GQKAUv-aQAAlggY.jpg;;in;;195;728;182;https://x.com/bahaspemainbola/status/1802143916667629888;7,53E+17;bahaspemainbola
1,78E+18;Mon Apr 29 16:40:51 +0000 2024;5580;Terpantau banyak netizen yang menghujat Pratama Arhan di kolom komentar instagram Arhan. Please gaess jangan menghujat pemain-pemain timnas baik Arhan ataupun pemain lain. Kalo mau kasih kritik gapapa tapi dengan cara yang baik. #AFCU23AsianCup https://t.co/i9oFbotNdq;1,78E+18;https://pbs.twimg.com/media/GMWLfhYaEAEW_lC.jpg;;in;;579;929;845;https://x.com/gilabola_ina/status/1784986212899676605;1,17E+18;gilabola_ina
1,70E+18;Thu Sep 14 01:25:36 +0000 2023;6005;Sampai sekarang masih gak percaya bahwa coach 🇰🇷STY pernah bicara di podcast Close The Door (2022) alasan beliau memilih Timnas 🇮🇩Indonesia dibandingkan tawaran menggiurkan dari klub Liga Korsel atau Liga China. STY berujar bahwa setiap individu harus punya cita-cita &amp;;;;;;;;;;;
1,80E+18;Wed Jun 19 02:09:04 +0000 2024;1604;RESMI: Skuad Timnas Indonesia U-16 dibawah kendali Nova Arianto. Andalkan Fandi Ahmad selain itu pemain abroad yg masuk skuad adalah Matthew(🇦🇺) dan Lucas (🇺🇸). Semangat berkembang🇮🇩 https://t.co/t3OyTLrctS;1,80E+18;https://pbs.twimg.com/media/GQZtCj5aUAAFwpb.jpg;;in;DKI Jakarta, Indonesia;70;76;117;https://x.com/UpdateBolabola/status/1803248602904469687;1089010123;UpdateBolabola
1,80E+18;Sun Jun 23 09:42:57 +0000 2024;1308;si shayne kalau nikah di indo terus ngundang timnas gue gasabar liat nathan pake batik ngantri siomay️️️;1,80E+18;;;in;I just wanna have fun here! ;40;45;94;https://x.com/kyentut/status/1804812376681955503;713674274;kyentut
1,80E+18;Sun Jun 23 08:05:59 +0000 2024;431;Detail jaket anthem Timnas Jerman Ada detail menarik pada jaket anthem Timnas Jerman di #EURO2024. Peta kampung halaman dan inisial pemain menghiasi dada sebelah kanan. Sementara itu ada badge untuk beberapa pemain di dada sebelah kiri. Badge perak untuk pemain yang punya https://t.co/x3hIqo8Yuj;1,80E+18;https://pbs.twimg.com/media/GQvlF4zbcAE4q3Q.jpg;;in;Indonesia;12;27;62;https://x.com/SpieltagIndo/status/1804787974866919692;1,04E+18;SpieltagIndo
1,80E+18;Sat Jun 22 13:29:53 +0000 2024;1101;Member bermasalah didukung giliran timnas diginiin https://t.co/PBLwuxDwBA;1,80E+18;https://pbs.twimg.com/media/GQrlpOnbkAAIleI.jpg;;in;;5;112;81;https://x.com/polisiidol/status/1804507099537592443;1,32E+18;polisiidol
1,79E+18;Wed May 22 01:51:35 +0000 2024;11533;Respect untuk Marcus Rashford yang ga dipanggil Timnas Inggris tetapi tetap bikin Story IG yang positif https://t.co/ttW02IaxRc;1,79E+18;https://pbs.twimg.com/media/GOJchzlbcAAzI7v.jpg;;in;Ngadi King of The South;139;420;1614;https://x.com/MafiaWasit/status/1793097344478810288;2794327166;MafiaWasit
1,80E+18;Sun Jun 23 12:04:09 +0000 2024;76;Tsubasa Ozora masuk Timnas Jepang senior. 🇯🇵 https://t.co/shu78I65Ch;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1804847116445233152/pu/img/XQVW98mx08HWhZtY.jpg;;in;;1;3;18;https://x.com/CTsubasa_indo/status/1804847912058601699;1,64E+18;CTsubasa_indo
1,79E+18;Fri May 03 09:22:05 +0000 2024;26398;🇮🇩𝐑𝐄𝐒𝐌𝐈: Justin Hubner tidak akan membela Timnas Indonesia U-23 di laga playoff vs Guinea U-23! Hal ini dikonfirmasi oleh Ketua BTN Sumardji. Semua pemain Timnas U-23 akan terbang dari Qatar ke Paris pada 4 Mei kecuali Justin Hubner. Hubner langsung kembali ke klubnya https://t.co/FKVSISmERW;1,79E+18;https://pbs.twimg.com/media/GMpNbaHbsAAO4DN.jpg;;in;Terperangkap Offside;932;724;1836;https://x.com/FaktaSepakbola/status/1786325346851442996;1316071146;FaktaSepakbola
1,80E+18;Sat Jun 22 05:20:18 +0000 2024;290;️ 𝐅𝐚𝐝𝐥𝐲 𝐀𝐥𝐛𝐞𝐫𝐭𝐨 𝐇𝐞𝐧𝐠𝐠𝐚 Birthday Boy Man of the Match ️ Timika 22 Juni 2008 Bhayangkara Semeru FA ‣ #KitaGaruda https://t.co/cNdkYSFsbm;1,80E+18;https://pbs.twimg.com/media/GQp1lTLakAADMPE.jpg;;in;Indonesia;3;9;27;https://x.com/TimnasIndonesia/status/1804383892025045344;1,68E+18;TimnasIndonesia
1,80E+18;Tue Jun 18 11:07:35 +0000 2024;2204; kamu kan masih muda kamu mungkin bisa milih timnas belanda kenapa milih indonesia? and his answer very well said ivar he always be so proud to be part of Indonesia National Team https://t.co/8Odkg6ZP3B;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1803021626667417600/pu/img/kIvPoyjQDJeqRpeA.jpg;;in;not a fanbase;8;5;248;https://x.com/haruyaaaaa/status/1803021739104055509;1,19E+18;haruyaaaaa
1,78E+18;Sat Apr 13 08:31:46 +0000 2024;4928;Komentar Eduard Ivakdalam (legenda timnas Indonesia dan Persipura) tentang adanya pemain keturunan yang bermain di timnas Indonesia: Kalau dia sudah memilih Indonesia berarti sudah sama-sama WNI. Harus benar-benar bertanggung jawab untuk mengangkat harkat dan martabat orang https://t.co/6pcjC0JRa4;1,78E+18;https://pbs.twimg.com/media/GLCCHzjaMAAmO9v.jpg;;in;;83;210;600;https://x.com/gilabola_ina/status/1779064925866033161;1,17E+18;gilabola_ina
1,77E+18;Sat Mar 30 10:16:42 +0000 2024;15006;Karena beberapa alasan di bawah: - Anti-kritik - Jersey Timnas malah dipake gimmick - Arogan - Tengil - Semua disenggol Mulai tanggal 30 Maret 2024 kami United About menyatakan akan melakukan #BoikotErspo dan #BoikotMakna sampai batas waktu yang tak ditentukan. Selain itu https://t.co/ePYMXcvgfS;1,77E+18;https://pbs.twimg.com/media/GJ6T4auaYAAWhH2.jpg;;in;;292;675;3805;https://x.com/utdabout/status/1774017903584743778;3029512724;utdabout
1,80E+18;Fri Jun 21 05:51:46 +0000 2024;4563;Sekelas pelatih timnas aja kena olok admin restoran pizza. Makin lucu kalau beneran ga lolos 16 besar. Coming home satu skuad. Paling anehnya bilang lini tengah Timnas Inggris buruk karena ga ada pengganti Kalvin Phillips. https://t.co/STdcWtuMEF;1,80E+18;https://pbs.twimg.com/media/GQkzM3sakAAGakv.jpg;;in;;68;164;646;https://x.com/registaco/status/1804029425362608286;1,16E+18;registaco
1,75E+18;Thu Jan 25 17:01:27 +0000 2024;13128;𝙎𝙀𝙅𝘼𝙍𝘼𝙃 𝘽𝘼𝙍𝙐 Timnas Indonesia berhasil menembus babak 16 besar Piala Asia untuk pertama kalinya dalam sejarah Tim termuda nih bos #AsianCup2023 #TimnasIndonesia https://t.co/1YtXdjV62D;1,75E+18;https://pbs.twimg.com/media/GEtBLaYakAQW2UK.jpg;;in;Indonesia;519;363;3854;https://x.com/GOAL_ID/status/1750564551077384350;27197792;GOAL_ID
1,80E+18;Sun Jun 16 02:57:21 +0000 2024;7114; para pemain timnas Indonesia mendapatkan update real face di eFootball. 🇮🇩 siapa yang paling mirip dengan real facenya? https://t.co/xvaQQgmjKa;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1802171080079196161/pu/img/2gQUJkFhD0ODJdBr.jpg;;in;;85;367;758;https://x.com/idextratime/status/1802173590554677625;1,22E+18;idextratime
1,79E+18;Tue Apr 30 04:44:00 +0000 2024;15742;jerome minta maaf gegara timnas kalah karena dia dukung dan pada perebutan juara 3 nanti dia bakal dukung lawannya timnas https://t.co/tjrIzB1hX0;1,79E+18;https://pbs.twimg.com/media/GMYxBEwaAAAb7ic.jpg;;in;Indonesia;720;1085;601;https://x.com/tanyarlfes/status/1785168201812488324;1371650588;tanyarlfes
1,80E+18;Mon Jun 17 06:27:36 +0000 2024;6;Cruz Azul resmi mendatangkan Giorgos Giakoumakis. Penyerang timnas Yunani ini didatangkan La Maquina dari The Five Stripes dengan biaya $10 juta rekor penjualan ketiga bagi Atlanta. #MLS #LigaMX #WeAreTheA #LaMaquina https://t.co/8da0XBcyHT https://t.co/ckAHi2pmbM;1,80E+18;https://pbs.twimg.com/media/GQQVCqzbMAACyRM.jpg;;in;In Your Notification Push;0;0;2;https://x.com/ConcacafID/status/1802588890714476858;1,34E+18;ConcacafID
1,80E+18;Fri Jun 21 11:21:53 +0000 2024;183;le minerale with timnas https://t.co/t8FKocm3Co;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1804112445788819457/pu/img/lRAhBCuc33YFoTEP.jpg;;en;;0;2;11;https://x.com/nathanarchive_/status/1804112499752735068;1,30E+18;nathanarchive_
1,69E+18;Mon Aug 21 00:34:30 +0000 2023;5520;Presiden federasi Spanyol Luis Rubiales mencium bibir pemain Timnas Wanita Spanyol Jennifer Hermoso saat selebrasi pengalungan medali Juara Piala Dunia Wanita. Kejadian ini menimbulkan kontroversial di Spanyol Jenni Hermoso mengatakan 'Saya tidak menikmatinya' [Marca] https://t.co/HoG4ytCP6d;1,69E+18;https://pbs.twimg.com/media/F4A9rTlbIAAqS52.jpg;;in;Satelit ;297;972;556;https://x.com/SiaranBolaLive/status/1693421281692340427;756534156;SiaranBolaLive
1,75E+18;Sat Jan 20 03:25:19 +0000 2024;12272;Salah seorang pahlawan terpenting Indonesia saat mengalahkan Vietnam tadi malam Ernando Ari nyaris saja pensiun dini. Empat tahun lalu saat mengikuti TC Timnas U-19 Ernando mengalami cedera bahu cukup parah. Dokter Timnas U-19 saat itu Elwizan Aminudin menyarankan agar https://t.co/NruQwbt4cY;1,75E+18;https://pbs.twimg.com/media/GEQR_DaawAA6mB1.jpg;;in;Indonesia;357;420;2422;https://x.com/ainurohman/status/1748547224626434479;132276059;ainurohman
1,78E+18;Thu Apr 25 21:37:59 +0000 2024;24893;Momen Thom Haye Ragnar Oratmangoen Jay Idzes Shayne Pattynama nobar online pertandingan Timnas Indonesia U23 vs Korea Selatan 🇮🇩️ https://t.co/DEzRucnFR9;1,78E+18;https://pbs.twimg.com/media/GMCo75qacAE5mLK.jpg;;in;Terperangkap Offside;198;300;2300;https://x.com/FaktaSepakbola/status/1783611437623193772;1316071146;FaktaSepakbola
1,76E+18;Thu Feb 15 22:56:18 +0000 2024;7890;Ini data Real Count TimNas AMIN dengan data C1 Valid yah kawan kawan sy screenshot pukul 6.54 pagi hari Jumat 16 Feb 2024 Ayo kita pantau terus Web KPU tetap semangat mendeteksi kesalahan input sirekap yang di nilai merupakan faktor kesengajaan utk menjaga algorithm https://t.co/4a6hcf2HNT;1,76E+18;https://pbs.twimg.com/media/GGabx9KbgAA8Ez1.jpg;;in;Kota Makassar, Sulawesi Selata;102;662;2259;https://x.com/AbdulRachimmks/status/1758263997177184501;1,64E+18;AbdulRachimmks
1,80E+18;Fri Jun 14 05:28:31 +0000 2024;16616; RESMI: Indonesia 🇮🇩 mendapatkan update real face di eFootball 3.6.0! Meski belum semua namun beberapa pemain timnas Garuda kini sudah memiliki real face seperti Struick Hubner Marselino dkk. Bangga!! Thank you Konami face-nya di thread ⤵️ https://t.co/gKVV323ySZ;1,80E+18;https://pbs.twimg.com/media/GQAquwZbEAAJIkp.jpg;;in;Indonesia;280;380;2314;https://x.com/virtualballers/status/1801486856305131918;620874207;virtualballers
1,80E+18;Wed Jun 12 07:45:00 +0000 2024;22034;𝐓𝐡𝐨𝐦 ️ #KitaGaruda https://t.co/aM928C22jy;1,80E+18;https://pbs.twimg.com/media/GP213_la8AEtluF.jpg;;en;Indonesia;418;285;3399;https://x.com/TimnasIndonesia/status/1800796427691700256;1,68E+18;TimnasIndonesia
1,66E+18;Sat May 27 08:20:51 +0000 2023;10663;Garuda memanggil! 🇮🇩 Shin Tae-yong resmi mengumumkan 26 pemain Timnas Indonesia yang akan menjalani pemusatan latihan jelang FIFA Match Day. Pemusatan latihan akan dimulai pada Senin 5 Juni 2023 di Surabaya. Semangat persiapkan diri Garuda! #KitaGaruda https://t.co/MXpEjI4Ezu;1,66E+18;https://pbs.twimg.com/media/FxHvrIcaMAAW88F.jpg;;in;Jakarta;643;768;1548;https://x.com/PSSI/status/1662373285957623808;2363027508;PSSI
1,78E+18;Thu Apr 25 20:58:56 +0000 2024;33362;LOLOS SEMIFINAL JADI GINI RASANYA PUNYA TIMNAS YANG MAINNYA JAGO https://t.co/eCfmoZe3I3;1,78E+18;https://pbs.twimg.com/media/GMCgNYwacAEpgwn.jpg;;in;unmagnetism12@gmail.com;298;350;5492;https://x.com/unmagnetism/status/1783601609999822877;8,43E+17;unmagnetism
1,80E+18;Tue Jun 18 11:19:18 +0000 2024;1799;Justin Hubner sangar sejak dini #Timnasday https://t.co/xMar3oaO0j;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1803024553821782017/pu/img/SYSGlN0k8T8pAUR2.jpg;;in;;19;17;127;https://x.com/timnasnyaET/status/1803024686391198186;1,21E+18;timnasnyaET
1,78E+18;Sat Apr 27 07:15:35 +0000 2024;9078;Harga pasar satu skuat Timnas Indonesia U-23 apabila digabung masih kalah dengan satu pemain Uzbekistan U-23 Abbosbek Fayzullae https://t.co/j0tuYIU6aI;1,78E+18;https://pbs.twimg.com/media/GMJ2UFQawAAB_z4.jpg;;in;Jakarta, Indonesia;134;313;644;https://x.com/makanbolaID/status/1784119185855103185;1,68E+18;makanbolaID
1,80E+18;Mon Jun 17 15:41:31 +0000 2024;13;Timnas pusat love attention syndrome https://t.co/DvqvbtnSih;1,80E+18;https://pbs.twimg.com/ext_tw_video_thumb/1802349190590443520/pu/img/fdwiQJX4WqyPoOXx.jpg;;en;DKI Jakarta, Indonesia;3;4;8;https://x.com/jamal_meonk/status/1802728287636254831;227875152;jamal_meonk
1,75E+18;Wed Jan 24 16:17:54 +0000 2024;5641;Masa depan Timnas Indonesia sudah berada pada jalur yang benar ️ Komposisi pemain muda masih akan banyak berkembang ️ Pertahankan Coach STY ️ Tingkatkan kualitas liga domestik ️ Finishing masih jadi PR yang harus dibenahi ️ Kritik hal yang lumrah tak ada manusia https://t.co/SpXJlKQO7e;1,75E+18;https://pbs.twimg.com/media/GEntmMjacAADxye.jpg;;in;Satelit ;39;260;775;https://x.com/SiaranBolaLive/status/1750191201985368527;756534156;SiaranBolaLive
1,77E+18;Sat Mar 30 17:42:09 +0000 2024;12425;War dengan: - Ketum Jakmania - Pemborong Jersey Timnas - Netizen Pendukung Timnas - Coach yang dah ga ngecoach - Founder Apparel Jersey Timnas - What's Next? ⏳ https://t.co/GlJgzOdFK4;1,77E+18;https://pbs.twimg.com/media/GJ751CVaAAAevJd.jpg;;in;Ngadi King of The South;536;745;2293;https://x.com/MafiaWasit/status/1774130002721910886;2794327166;MafiaWasit
1,80E+18;Fri Jun 21 06:58:15 +0000 2024;5;Timnas bumi https://t.co/fuKft2nNe4;1,80E+18;https://pbs.twimg.com/media/GQlCZ0qakAAiWsd.jpg;;in;Singapore / riau;0;4;0;https://x.com/Vinzryyy/status/1804046156080574762;1,52E+18;Vinzryyy
1,75E+18;Fri Jan 26 04:28:32 +0000 2024;12110;Timnas Indonesia dibawah Coach Shin Tae-yong: Push Rank FIFA: September 2021 : 175 Oktober 2021 : 165 Agustus 2022 : 155 Juli 2023 : 150 September 2023 : 147 Desember 2023: 146 Berpotensi naik ke 142 *Menunggu rilis resmi!! Pencapaian: Lolos Piala Asia 2023 ️ Lolos Piala https://t.co/93wZK9eDih;1,75E+18;https://pbs.twimg.com/media/GEvecKfakAAa_pE.jpg;;in;Satelit ;167;562;2053;https://x.com/SiaranBolaLive/status/1750737460588667185;756534156;SiaranBolaLive
1,80E+18;Tue Jun 11 13:25:55 +0000 2024;8380;Calvin Verdonk di babak pertama debutnya bersama timnas Indonesia. https://t.co/LZ8JXuyGC2;1,80E+18;https://pbs.twimg.com/media/GPy7PjNbcAAtWhW.jpg;;in;;154;278;714;https://x.com/idextratime/status/1800519833920110703;1,22E+18;idextratime
1,71E+18;Mon Oct 09 14:06:14 +0000 2023;5672;STY KESAL! Shin Tae-yong menumpahkan rasa kesalnya pada latihan perdana timnas Indonesia jelang melawan Brunei Darussalam. Ia marah karena ada sejumlah pemain yang telat datang ke agenda tersebut! Karena ada beberapa pemain yang terlambat datang ke TC [pemusatan latihan] https://t.co/sawyAui34n;1,71E+18;https://pbs.twimg.com/media/F8ANWn1bUAALakr.jpg;;in;Indonesia;235;536;551;https://x.com/GOAL_ID/status/1711382567260422534;27197792;GOAL_ID
1,73E+18;Thu Nov 16 14:22:08 +0000 2023;9;Fess mi nyemek sambil nonton timnas biar kuat kalo misal nggak menang lagi https://t.co/DVXUmh4o1Z;1,73E+18;https://pbs.twimg.com/media/F_D9bKIXoAATUQ6.jpg;;in;Pengaduan;0;0;0;https://x.com/FOODFESS2/status/1725157307594481820;9,39E+17;FOODFESS2
1,79E+18;Thu May 09 03:01:53 +0000 2024;4831;Mohon doa dan dukungan dari seluruh masyarakat Indonesia agar Timnas Indonesia U-23 berjuang maksimal memberikan yang terbaik untuk merah putih. #KitaGaruda #GarudaMendunia https://t.co/1ub6Qjf2rd;1,79E+18;https://pbs.twimg.com/media/GNGv8MLbQAA561X.jpg;;in;Indonesia;121;442;562;https://x.com/erickthohir/status/1788403991770181749;43088704;erickthohir
